brand,product_name,ingredients
LA MER,Crème de la Mer,Algae (Seaweed) Extract,Mineral Oil/Paraffinum Liquidum/Huile Minerale,Petrolatum,Glycerin,Isohexadecane,Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline,Lanolin Alcohol,Citrus Aurantifolia (Lime) Extract,Sesamum Indicum (Sesame) Seed Oil,Eucalyptus Globulus (Eucalyptus) Leaf Oil,Sesamum Indicum (Sesame) Seed Powder,Medicago Sativa (Alfalfa) Seed Powder,Helianthus Annuus (Sunflower) Seedcake,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,Sodium Gluconate,Copper Gluconate,Calcium Gluconate,Magnesium Gluconate,Zinc Gluconate,Magnesium Sulfate,Paraffin,Tocopheryl Succinate,Niacin,Water,Beta-Carotene,Decyl Oleate,Aluminum Distearate,Octyldodecanol,Citric Acid,Cyanocobalamin,Magnesium Stearate,Panthenol,Limonene,Geraniol,Linalool,Hydroxycitronellal,Citronellol,Benzyl Salicylate,Citral,Sodium Benzoate,Alcohol Denat,Fragrance
LA MER,The Moisturizing Soft Cream,Algae (Seaweed) Extract,Cyclopentasiloxane,Petrolatum,Glyceryl Distearate,Phenyl Trimethicone,Butylene Glycol,Hydrogenated Vegetable Oil,Cholesterol,Shea Butter,Steareth-10,Dimethicone,Glyceryl Stearate Se,Polysilicone-11,Sesamum Indicum (Sesame) Seed Oil,Medicago Sativa (Alfalfa) Seed Powder,Helianthus Annuus (Sunflower) Seedcake,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,Eucalyptus Globulus (Eucalyptus) Leaf Oil,Sodium Gluconate,Copper Gluconate,Calcium Gluconate,Magnesium Gluconate,Zinc Gluconate,Tocopheryl Succinate,Niacin,Sesamum Indicum (Sesame) Seed Powder,Water,Citrus Aurantifolia (Lime) Peel Extract,Laminaria Digitata Extract,Crithmum Maritimum Extract,Salicornia Herbacea Extract,Plankton Extract,Chlorella Vulgaris Extract,Glycine Soja (Soybean) Seed Extract,Glycerin,Caffeine,Sea Salt/Maris Sal/Sel Marin,Micrococcus Lysate,Diethylhexyl Succinate,Adenosine Phosphate,Creatine,Hydrolyzed Algin,Isocetyl Stearoyl Stearate,Cetyl Alcohol,Sucrose,Acetyl Hexapeptide-8,Glucose Oxidase,Polyacrylamide,Acetyl Carnitine Hcl,Glucose,Caprylic/Capric Triglyceride,C13-14 Isoparaffin,Tocopheryl Acetate,Tetrahexyldecyl Ascorbate,Sodium Pca,Glycosaminoglycans,Urea,Distearyldimonium Chloride,Dipalmitoyl Hydroxyproline,Sodium Hyaluronate,Laureth-7,Lecithin,Trehalose,Polyquaternium-51,Lactoperoxidase,Hydroxypropyl Cyclodextrin,Cyanocobalamin,Pentylene Glycol,Fragrance,Disodium Edta,Bht,Citronellol,Hydroxycitronellal,Geraniol,Linalool,Limonene,Potassium Sorbate,Phenoxyethanol
LA MER,The Concentrate,Cyclopentasiloxane,Algae (Seaweed) Extract,Glycerin,Dimethicone,Polysilicone-11,Isononyl Isononanoate,Dimethicone/Peg-10/15 Crosspolymer,Sesamum Indicum (Sesame) Seed Oil,Medicago Sativa (Alfalfa) Seed Powder,Helianthus Annuus (Sunflower) Seedcake,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,Eucalyptus Globulus (Eucalyptus) Leaf Oil,Sodium Gluconate,Copper Gluconate,Calcium Gluconate,Magnesium Gluconate,Zinc Gluconate,Tocopheryl Succinate,Niacin,Sesamum Indicum (Sesame) Seed Powder,Water,Dimethicone Crosspolymer,Helichrysum Arenarium (Everlasting) Extract,Laminaria Ochroleuca Extract,Triticum Vulgare (Wheat) Flour Lipids,Citrus Aurantifolia (Lime) Peel Extract,Crithmum Maritimum Extract,Alteromonas Ferment Extract,Chlorella Vulgaris Extract,Yeast Extract/Faex/Extrait De Levure,Cholesterol,Linoleic Acid,Tetraacetylphytosphingosine,Caprylic/Capric Triglyceride,Rosmarinus Officinalis (Rosemary) Leaf Oil,Ocimum Basilicum (Basil) Oil,Lavandula Angustifolia (Lavender) Oil,Lavandula Hybrida (Lavandin) Oil,Dipropylene Glycol,Sodium Citrate,Limonene,Linalool,Phenoxyethanol
LA MER,The Regenerating Serum,Water,Algae (Seaweed) Extract,Dimethicone,Hdi/Trimethylol Hexyllactone Crosspolymer,Hydrogenated Polyisobutene,Hydrogenated Vegetable Oil,Caprylic/Capric/Myristic/Stearic Triglyceride,Polysilicone-11,Peg-8 Dimethicone,Peg-10 Dimethicone,Yeast Extract/Faex/Extrait De Levure,Citrus Aurantifolia (Lime) Peel Extract,Sigesbeckia Orientalis (St. Paul's Wort) Extract,Polygonum Cuspidatum Root Extract,Saccharomyces Lysate Extract,Sesamum Indicum (Sesame) Seed Oil,Eucalyptus Globulus (Eucalyptus) Leaf Oil,Sesamum Indicum (Sesame) Seed Powder,Medicago Sativa (Alfalfa) Seed Powder,Helianthus Annuus (Sunflower) Seedcake,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,Sodium Gluconate,Copper Gluconate,Calcium Gluconate,Magnesium Gluconate,Zinc Gluconate,Tocopheryl Succinate,Niacin,Vitis Vinifera (Grape) Seed Extract,Rosmarinus Officinalis (Rosemary) Leaf Extract,Punica Granatum (Pomegranate) Fruit Juice,Bupleurum Falcatum Root Extract,Citrus Reticulata (Tangerine) Peel Extract,Narcissus Tazetta Bulb Extract,Mimosa Tenuiflora Bark Extract,Betula Alba (Birch) Bark Extract,Chlorella Vulgaris Extract,Humulus Lupulus (Hops) Extract,Laureth-4,Corallina Officinalis Extract,Glycine Soja (Soybean) Seed Extract,Micrococcus Lysate,Whey Protein/Lactis Protein/Protéine Du Petit-Lait,Tartaric Acid,Glycerin,Hydrolyzed Wheat Protein,Laureth-23,Butylene Glycol,Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer,Sucrose,Coenzyme A,Acetyl Glucosamine,Caffeine,Dipalmitoyl Hydroxyproline,Linoleic Acid,Tetraacetylphytosphingosine,Alcaligenes Polysaccharides,Bifida Ferment Lysate,Pentylene Glycol,Dipotassium Glycyrrhizate,Palmitoyl Oligopeptide,Peg-8,Sorbitol,Tocopheryl Acetate,Eryngium Maritimum Extract,Sodium Hydroxide,Hydrogenated Lecithin,Hydroxypropyl Cyclodextrin,Nordihydroguaiaretic Acid,Cyclodextrin,Maltodextrin,Polymethylsilsesquioxane,Acetyl Hexapeptide-8,Glyceryl Polymethacrylate,Glycosaminoglycans,Gold,Tourmaline,Linolenic Acid,Silica,Ethylbisiminomethylguaiacol Manganese Chloride,Disodium Edta,Potassium Sorbate,Phenoxyethanol,Fragrance,Hydroxycitronellal,Linalool,Limonene,Citronellol,Geraniol,Green 5 (Ci 61570)
LA MER,The Treatment Lotion,Declustered Water (+)/Aqua/Eau De-Structuree (+),Declustered Water (-)/Aqua/Eau De-Structuree (-),Algae (Seaweed) Extract,Glycerin,Methyl Gluceth-20,Bis-Peg-18 Methyl Ether Dimethyl Silane,Yeast Extract/Faex/Extrait De Levure,Sucrose,Glycereth-26,Sesamum Indicum (Sesame) Seed Oil,Medicago Sativa (Alfalfa) Seed Powder,Helianthus Annuus (Sunflower) Seedcake,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,Eucalyptus Globulus (Eucalyptus) Leaf Oil,Sodium Gluconate,Copper Gluconate,Calcium Gluconate,Magnesium Gluconate,Zinc Gluconate,Tocopheryl Succinate,Niacin,Sesamum Indicum (Sesame) Seed Powder,Citrus Aurantifolia (Lime) Peel Extract,Glycine Soja (Soybean) Seed Extract,Laminaria Digitata Extract,Palmaria Palmata Extract,Codium Tomentosum Extract,Laminaria Saccharina Extract,Sea Salt/Maris Sal/Sel Marin,Plankton Extract,Caffeine,Polyquaternium-51,Lecithin,Butylene Glycol,Dipotassium Glycyrrhizate,Glycine Soja (Soybean) Protein,Tourmaline,Acetyl Hexapeptide-8,Glycosaminoglycans,Peg-8,Sodium Hyaluronate,Alcaligenes Polysaccharides,Sodium Pca,Urea,Ppg-5-Ceteth-20,Jojoba Wax Peg-120 Esters,Polysorbate 20,Hexylene Glycol,Pentylene Glycol,Potassium Sorbate,Trehalose,Caprylyl Glycol,Hydroxypropyl Cyclodextrin,Fragrance,Disodium Edta,Limonene,Geraniol,Linalool,Hydroxycitronellal,Citronellol,Phenoxyethanol
LA MER,The Eye Balm Intense,Water,Seaweed (Algae) Extract,Shea Butter,Butylene Glycol,Polyethylene,Hydrogenated Polyisobutene,Dimethicone,Cetyl Esters,Cetearyl Alcohol,Malachite,Polybutene,Isostearyl Neopentanoate,Silica,Trisiloxane,Yeast Extract/Faex/Extrait De Levure,Caffeine,Cholesterol,Ascophyllum Nodosum Extract,Asparagopsis Armata Extract,Gelidium Cartilagineum Extract,Saccharomyces Lysate Extract,Sesamum Indicum (Sesame) Seed Oil,Eucalyptus Globulus (Eucalyptus) Leaf Oil,Sesamum Indicum (Sesame) Seed,Medicago Sativa (Alfalfa) Seed Powder,Helianthus Annuus (Sunflower) Seedcake,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,Sodium Gluconate,Potassium Gluconate,Copper Gluconate,Calcium Gluconate,Magnesium Gluconate,Zinc Gluconate,Tocopheryl Succinate,Niacin,Sigesbeckia Orientalis (St. Paul'S Wort) Extract,whey protein/lactis protein/protéine du petit-lait,Sucrose,Elaeis Guineensis (Palm) Oil,Methyl Glucose Sesquistearate,Cetearyl Glucoside,Glycerin,Aminomethyl Propanol,Glyceryl Distearate,Tetraacetylphytosphingosine,Linoleic Acid,Sorbitol,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,Steareth-10,Magnesium Ascorbyl Phosphate,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,Sodium Hyaluronate,Tocotrienols,Hexylene Glycol,Phytosphingosine,Isododecane,Tocopherol,Squalene,Propylene Glycol Dioctanoate,Phytosterols,Trimethylsiloxysilicate,Caprylyl Glycol,Acetyl Hexapeptide-8,Carbomer,Fragrance,Tourmaline,Disodium Edta,Sodium Dehydroacetate,Phenoxyethanol,Linalool,Limonene,Benzyl Salicylate,Blue 1 (Ci 42090),Yellow 5 (Ci 19140),Titanium Dioxide (Ci 77891),Green 5 (Ci 61570)
LA MER,The Lifting Eye Serum,Declustered Water (-)/Aqua/Eau De-Structuree (-),Declustered Water (+)/Aqua/Eau De-Structuree (+),Propanediol,Glycerin,Algae (Seaweed) Extract,Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract,Sesamum Indicum (Sesame) Seed Oil,Medicago Sativa (Alfalfa) Seed Powder,Helianthus Annuus (Sunflower) Seedcake,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,Eucalyptus Globulus (Eucalyptus) Leaf Oil,Sodium Gluconate,Copper Gluconate,Calcium Gluconate,Magnesium Gluconate,Zinc Gluconate,Tocopheryl Succinate,Niacin,Sesamum Indicum (Sesame) Seed Powder,Sucrose,Pyrus Malus (Apple) Fruit Extract,Citrullus Vulgaris (Watermelon) Fruit Extract,Porphyridium Cruentum Extract,Lens Esculenta (Lentil) Fruit Extract,Laminaria Digitata Extract,Saccharomyces Lysate Extract,Ascophyllum Nodosum Extract,Plankton Extract,Helichrysum Arenarium (Everlasting) Extract,Citrus Aurantifolia (Lime) Peel Extract,Tourmaline,Sigesbeckia Orientalis (St. Paul'S Wort) Extract,Asparagopsis Armata Extract,Acetyl Hexapeptide-8,Caffeine,Pullulan,Trehalose,Sodium Lactate,Sorbitol,Sodium Pca,Styrene/Vp Copolymer,Hydroxypropyl Methylcellulose,Sodium Hyaluronate,Hexylene Glycol,Butylene Glycol,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,Alcohol Denat,Xanthan Gum,Isododecane,Fragrance,Ethylhexylglycerin,Caprylyl Glycol,Trimethylsiloxysilicate,Disodium Edta,Phenoxyethanol,Green 5 (Ci 61570),Blue 1 (Ci 42090)
LA MER,The Brilliance Brightening Mask,Declustered Water (-)/Aqua/Eau De-Structuree (-),Declustered Water (+)/Aqua/Eau De-Structuree (+),Methyl Gluceth-20,Peg-75,Butylene Glycol,Glycerin,Bis-Peg-18 Methyl Ether Dimethyl Silane,Algae (Seaweed) Extract,Sesamum Indicum (Sesame) Seed Oil,Medicago Sativa (Alfalfa) Seed Powder,Helianthus Annuus (Sunflower) Seedcake,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,Eucalyptus Globulus (Eucalyptus) Leaf Oil,Sodium Gluconate,Copper Gluconate,Calcium Gluconate,Magnesium Gluconate,Zinc Gluconate,Tocopheryl Succinate,Niacin,Sesamum Indicum (Sesame) Seed Powder,Ascophyllum Nodosum Extract,Corallina Officinalis Extract,Laminaria Saccharina Extract,Chlorella Vulgaris Extract,Laminaria Digitata Extract,Palmaria Palmata Extract,Pyrus Malus (Apple) Fruit Extract,Hordeum Vulgare (Barley) Extract/Extrait D'Orge,Triticum Vulgare (Wheat) Germ Extract,Morus Nigra (Mulberry) Root Extract,Scutellaria Baicalensis Root Extract,Vitis Vinifera (Grape) Seed Extract,Rosmarinus Officinalis (Rosemary) Leaf Extract,Saccharomyces Lysate Extract,Citrus Reticulata (Tangerine) Peel Extract,Asparagopsis Armata Extract,Sigesbeckia Orientalis (St. Paul'S Wort) Extract,Punica Granatum (Pomegranate) Fruit Juice,Citrullus Vulgaris (Watermelon) Fruit Extract,Vitis Vinifera (Grape) Fruit Extract,Tourmaline,Linolenic Acid,Lens Esculenta (Lentil) Fruit Extract,Polygonum Cuspidatum Root Extract,Oleth-5,Glycereth-26,Citrus Aurantifolia (Lime) Peel Extract,Squalane,Humulus Lupulus (Hops) Extract,Yeast Extract/Faex/Extrait De Levure,Acetyl Hexapeptide-8,Tocopheryl Acetate,Caffeine,Hydrolyzed Rice Extract,Acetyl Glucosamine,Yeast Polysaccharides,Hydrolyzed Jojoba Esters,Sodium Rna,Oleth-10 Phosphate,Camelina Sativa Seed Oil,Bifida Ferment Lysate,Sodium Hyaluronate,Sodium Pca,Tetraacetylphytosphingosine,Micrococcus Lysate,Sucrose,Carbomer,Caprylyl Glycol,Sorbitol,Dipotassium Glycyrrhizate,Tetrahexyldecyl Ascorbate,Sodium Hydroxide,Magnesium Ascorbyl Phosphate,Sodium Lactate,Xanthan Gum,Choleth-24,Linoleic Acid,Hexylene Glycol,Ceteth-24,Lecithin,Hydrogenated Lecithin,Ethylbisiminomethylguaiacol Manganese Chloride,Nordihydroguaiaretic Acid,Alcohol Denat,Fragrance,Disodium Edta,Bht,Hydroxycitronellal,Limonene,Linalool,Geraniol,Citronellol,Benzyl Salicylate,Benzyl Benzoate,Phenoxyethanol Rds Product Name: Bdlm Whitening System - Mask Division: Mh (Max Huber)Declustered Water (-)/Aqua/Eau De-Structuree (-),Declustered Water (+)/Aqua/Eau De-Structuree (+),Squalane,Glycerin,Butylene Glycol,Caprylic/Capric Triglyceride,C14-22 Alcohols,Dimethicone,Glyceryl Stearate,Algae (Seaweed) Extract,Sesamum Indicum (Sesame) Seed Oil,Medicago Sativa (Alfalfa) Seed Powder,Helianthus Annuus (Sunflower) Seedcake,Eucalyptus Globulus (Eucalyptus) Leaf Oil,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,Sodium Gluconate,Copper Gluconate,Calcium Gluconate,Magnesium Gluconate,Zinc Gluconate,Tocopheryl Succinate,Niacin,Sesamum Indicum (Sesame) Seed Powder,Corallina Officinalis Extract,Palmaria Palmata Extract,Molasses Extract/Saccharum Officinarum/Extrait De Melasse,Bis-Peg-18 Methyl Ether Dimethyl Silane,Saccharomyces Lysate Extract,Cetearyl Alcohol,Pearl Powder,Citrus Aurantifolia (Lime) Peel Extract,Yeast Extract/Faex/Extrait De Levure,Caffeine,Sodium Hyaluronate,Sucrose,Carbomer,Caprylyl Glycol,C12-20 Alkyl Glucoside,Polyacrylate Crosspolymer-6,Polyacrylate-13,Betaine [ -- Iln Text Too Long. Please Get Iln Text From Rds Or Pds Application
LA MER,The Lip Balm,Petrolatum,Octyldodecanol,Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline,Octyldodecyl Stearoyl Stearate,Bis-Diglyceryl Polyacyladipate-2,Polyglyceryl-10 Pentaoleate,Phenyl Trimethicone,Aloe Barbadensis Leaf Extract,Seaweed (Algae) Extract,Malachite,Algae Extract,Tourmaline,Sesamum Indicum (Sesame) Seed Oil,Eucalyptus Globulus (Eucalyptus) Leaf Oil,Sesamum Indicum (Sesame) Seed,Medicago Sativa (Alfalfa) Seed Powder,Helianthus Annuus (Sunflower) Seedcake,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,Sodium Gluconate,Potassium Gluconate,Copper Gluconate,Calcium Gluconate,Magnesium Gluconate,Zinc Gluconate,Tocopheryl Succinate,Niacin,Ricinus Communis (Castor) Seed Oil,Glycine Soja (Soybean) Oil,Phytosphingosine,Trehalose,Polybutene,Tocopheryl Acetate,Cholesterol,Glyceryl Distearate,Water,Glycerin,Menthyl Pca,Oleic Acid,Palmitic Acid,Sodium Saccharin,Sorbitan Sesquioleate,Calcium Carbonate,Sodium Bicarbonate,Fragrance,Benzyl Benzoate,Limonene,Bht,Blue 1 Lake (Ci 42090),Yellow 5 Lake
LA MER,The Lifting and Firming Mask,Declustered Water (-)/Aqua/Eau De-Structuree (-),Declustered Water (+)/Aqua/Eau De-Structuree (+),Dimethicone,Hdi/Trimethylol Hexyllactone Crosspolymer,Cyclopentasiloxane,Hydrogenated Polyisobutene,Hydrogenated Vegetable Oil,Caprylic/Capric/Myristic/Stearic Triglyceride,Polysilicone-11,Peg-100 Stearate,Peg-8 Dimethicone,Peg-10 Dimethicone,Algae (Seaweed) Extract,Sesamum Indicum (Sesame) Seed Oil,Medicago Sativa (Alfalfa) Seed Powder,Helianthus Annuus (Sunflower) Seedcake,Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal,Eucalyptus Globulus (Eucalyptus) Leaf Oil,Sodium Gluconate,Copper Gluconate,Calcium Gluconate,Magnesium Gluconate,Zinc Gluconate,Tocopheryl Succinate,Niacin,Sesamum Indicum (Sesame) Seed Powder,Vitis Vinifera (Grape) Seed Extract,Citrus Aurantifolia (Lime) Peel Extract,Sigesbeckia Orientalis (St. Paul'S Wort) Extract,Crithmum Maritimum Extract,Eryngium Maritimum Extract,Polygonum Cuspidatum Root Extract,Silybum Marianum (Lady'S Thistle) Extract,Bupleurum Falcatum Root Extract,Humulus Lupulus (Hops) Extract,Citrus Reticulata (Tangerine) Peel Extract,Mimosa Tenuiflora Bark Extract,Narcissus Tazetta Bulb Extract,Chlorella Vulgaris Extract,Saccharomyces Lysate Extract,Prunus Mume Fruit Extract,whey protein/lactis protein/protéine du petit-lait,Gelidium Cartilagineum Extract,Glycerin,Coenzyme A,Micrococcus Lysate,Laminaria Digitata Extract,Rosmarinus Officinalis (Rosemary) Extract,Laminaria Ochroleuca Extract,Punica Granatum (Pomegranate) Fruit Juice,Sorbitol,Corallina Officinalis Extract,Molasses Extract/Saccharum Officinarum/Extrait De Melasse,Glycine Soja (Soybean) Seed Extract,Tourmaline,Caffeine,Linolenic Acid,Hydrogenated Lecithin,Gold,Hydrolyzed Wheat Protein,Glycosaminoglycans,Palmitoyl Oligopeptide,Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer,Bifida Ferment Lysate,Alcaligenes Polysaccharides,Butylene Glycol,Tetraacetylphytosphingosine,Dipotassium Glycyrrhizate,Lecithin,Acetyl Glucosamine,Sodium Hyaluronate,Laureth-23,Acetyl Hexapeptide-8,Linoleic Acid,Dipalmitoyl Hydroxyproline,Propylene Glycol Diethylhexanoate,Yeast Extract/Faex/Extrait De Levure,Caprylic/Capric Triglyceride,Laureth-4,Tocopheryl Acetate,Diethylhexyl Syringylidenemalonate,Pentylene Glycol,Peg-8,Potassium Sorbate,Yeast Polysaccharides,Hydroxypropyl Cyclodextrin,Nordihydroguaiaretic Acid,Cyclodextrin,Maltodextrin,Sucrose,Glyceryl Polymethacrylate,Fragrance,Polymethylsilsesquioxane,Silica,Ethylbisiminomethylguaiacol Manganese Chloride,Disodium Edta,Phenoxyethanol,Linalool,Hydroxycitronellal,Citronellol,Geraniol,Limonene,Green 5 (Ci 61570)
